id,Time,MeasName,Hour
20645,2020-06-01,站点16,H5
20646,2020-06-01,站点16,H6
20647,2020-06-01,站点16,H7
20648,2020-06-01,站点16,H8
20649,2020-06-01,站点16,H9
20650,2020-06-01,站点16,H10
20651,2020-06-01,站点16,H11
20652,2020-06-01,站点16,H12
20653,2020-06-01,站点16,H13
20654,2020-06-01,站点16,H14
20655,2020-06-01,站点16,H15
20656,2020-06-01,站点16,H16
20657,2020-06-01,站点16,H17
20658,2020-06-01,站点16,H18
20659,2020-06-01,站点16,H19
20660,2020-06-01,站点16,H20
20661,2020-06-01,站点16,H21
20662,2020-06-01,站点16,H22
20663,2020-06-01,站点16,H23
20664,2020-06-01,站点23,H0
20665,2020-06-01,站点23,H1
20666,2020-06-01,站点23,H2
20667,2020-06-01,站点23,H3
20668,2020-06-01,站点23,H4
20669,2020-06-01,站点23,H5
20670,2020-06-01,站点23,H6
20671,2020-06-01,站点23,H7
20672,2020-06-01,站点23,H8
20673,2020-06-01,站点23,H9
20674,2020-06-01,站点23,H10
20675,2020-06-01,站点23,H11
20676,2020-06-01,站点23,H12
20677,2020-06-01,站点23,H13
20678,2020-06-01,站点23,H14
20679,2020-06-01,站点23,H15
20680,2020-06-01,站点23,H16
20681,2020-06-01,站点23,H17
20682,2020-06-01,站点23,H18
20683,2020-06-01,站点23,H19
20684,2020-06-01,站点23,H20
20685,2020-06-01,站点23,H21
20686,2020-06-01,站点23,H22
20687,2020-06-01,站点23,H23
20688,2020-06-01,站点14,H0
20689,2020-06-01,站点14,H1
20690,2020-06-01,站点14,H2
20691,2020-06-01,站点14,H3
20692,2020-06-01,站点14,H4
20693,2020-06-01,站点14,H5
20694,2020-06-01,站点14,H6
20695,2020-06-01,站点14,H7
20696,2020-06-01,站点14,H8
20697,2020-06-01,站点14,H9
20698,2020-06-01,站点14,H10
20699,2020-06-01,站点14,H11
20700,2020-06-01,站点14,H12
20701,2020-06-01,站点14,H13
20702,2020-06-01,站点14,H14
20703,2020-06-01,站点14,H15
20704,2020-06-01,站点14,H16
20705,2020-06-01,站点14,H17
20706,2020-06-01,站点14,H18
20707,2020-06-01,站点14,H19
20708,2020-06-01,站点14,H20
20709,2020-06-01,站点14,H21
20710,2020-06-01,站点14,H22
20711,2020-06-01,站点14,H23
20712,2020-06-01,站点15,H0
20713,2020-06-01,站点15,H1
20714,2020-06-01,站点15,H2
20715,2020-06-01,站点15,H3
20716,2020-06-01,站点15,H4
20717,2020-06-01,站点15,H5
20718,2020-06-01,站点15,H6
20719,2020-06-01,站点15,H7
20720,2020-06-01,站点15,H8
20721,2020-06-01,站点15,H9
20722,2020-06-01,站点15,H10
20723,2020-06-01,站点15,H11
20724,2020-06-01,站点15,H12
20725,2020-06-01,站点15,H13
20726,2020-06-01,站点15,H14
20727,2020-06-01,站点15,H15
20728,2020-06-01,站点15,H16
20729,2020-06-01,站点15,H17
20730,2020-06-01,站点15,H18
20731,2020-06-01,站点15,H19
20732,2020-06-01,站点15,H20
20733,2020-06-01,站点15,H21
20734,2020-06-01,站点15,H22
20735,2020-06-01,站点15,H23
20736,2020-06-01,站点19,H0
20737,2020-06-01,站点19,H1
20738,2020-06-01,站点19,H2
20739,2020-06-01,站点19,H3
20740,2020-06-01,站点19,H4
20741,2020-06-01,站点19,H5
20742,2020-06-01,站点19,H6
20743,2020-06-01,站点19,H7
20744,2020-06-01,站点19,H8
20745,2020-06-01,站点19,H9
20746,2020-06-01,站点19,H10
20747,2020-06-01,站点19,H11
20748,2020-06-01,站点19,H12
20749,2020-06-01,站点19,H13
20750,2020-06-01,站点19,H14
20751,2020-06-01,站点19,H15
20752,2020-06-01,站点19,H16
20753,2020-06-01,站点19,H17
20754,2020-06-01,站点19,H18
20755,2020-06-01,站点19,H19
20756,2020-06-01,站点19,H20
20757,2020-06-01,站点19,H21
20758,2020-06-01,站点19,H22
20759,2020-06-01,站点19,H23
20760,2020-06-01,站点12,H0
20761,2020-06-01,站点12,H1
20762,2020-06-01,站点12,H2
20763,2020-06-01,站点12,H3
20764,2020-06-01,站点12,H4
20765,2020-06-01,站点12,H5
20766,2020-06-01,站点12,H6
20767,2020-06-01,站点12,H7
20768,2020-06-01,站点12,H8
20769,2020-06-01,站点12,H9
20770,2020-06-01,站点12,H10
20771,2020-06-01,站点12,H11
20772,2020-06-01,站点12,H12
20773,2020-06-01,站点12,H13
20774,2020-06-01,站点12,H14
20775,2020-06-01,站点12,H15
20776,2020-06-01,站点12,H16
20777,2020-06-01,站点12,H17
20778,2020-06-01,站点12,H18
20779,2020-06-01,站点12,H19
20780,2020-06-01,站点12,H20
20781,2020-06-01,站点12,H21
20782,2020-06-01,站点12,H22
20783,2020-06-01,站点12,H23
20784,2020-06-01,站点17,H0
20785,2020-06-01,站点17,H1
20786,2020-06-01,站点17,H2
20787,2020-06-01,站点17,H3
20788,2020-06-01,站点17,H4
20789,2020-06-01,站点17,H5
20790,2020-06-01,站点17,H6
20791,2020-06-01,站点17,H7
20792,2020-06-01,站点17,H8
20793,2020-06-01,站点17,H9
20794,2020-06-01,站点17,H10
20795,2020-06-01,站点17,H11
20796,2020-06-01,站点17,H12
20797,2020-06-01,站点17,H13
20798,2020-06-01,站点17,H14
20799,2020-06-01,站点17,H15
20800,2020-06-01,站点17,H16
20801,2020-06-01,站点17,H17
20802,2020-06-01,站点17,H18
20803,2020-06-01,站点17,H19
20804,2020-06-01,站点17,H20
20805,2020-06-01,站点17,H21
20806,2020-06-01,站点17,H22
20807,2020-06-01,站点17,H23
20808,2020-06-01,站点2,H0
20809,2020-06-01,站点2,H1
20810,2020-06-01,站点2,H2
20811,2020-06-01,站点2,H3
20812,2020-06-01,站点2,H4
20813,2020-06-01,站点2,H5
20814,2020-06-01,站点2,H6
20815,2020-06-01,站点2,H7
20816,2020-06-01,站点2,H8
20817,2020-06-01,站点2,H9
20818,2020-06-01,站点2,H10
20819,2020-06-01,站点2,H11
20820,2020-06-01,站点2,H12
20821,2020-06-01,站点2,H13
20822,2020-06-01,站点2,H14
20823,2020-06-01,站点2,H15
20824,2020-06-01,站点2,H16
20825,2020-06-01,站点2,H17
20826,2020-06-01,站点2,H18
20827,2020-06-01,站点2,H19
20828,2020-06-01,站点2,H20
20829,2020-06-01,站点2,H21
20830,2020-06-01,站点2,H22
20831,2020-06-01,站点2,H23
20832,2020-06-01,站点9,H0
20833,2020-06-01,站点9,H1
20834,2020-06-01,站点9,H2
20835,2020-06-01,站点9,H3
20836,2020-06-01,站点9,H4
20837,2020-06-01,站点9,H5
20838,2020-06-01,站点9,H6
20839,2020-06-01,站点9,H7
20840,2020-06-01,站点9,H8
20841,2020-06-01,站点9,H9
20842,2020-06-01,站点9,H10
20843,2020-06-01,站点9,H11
20844,2020-06-01,站点9,H12
20845,2020-06-01,站点9,H13
20846,2020-06-01,站点9,H14
20847,2020-06-01,站点9,H15
20848,2020-06-01,站点9,H16
20849,2020-06-01,站点9,H17
20850,2020-06-01,站点9,H18
20851,2020-06-01,站点9,H19
20852,2020-06-01,站点9,H20
20853,2020-06-01,站点9,H21
20854,2020-06-01,站点9,H22
20855,2020-06-01,站点9,H23
20856,2020-06-01,站点6,H0
20857,2020-06-01,站点6,H1
20858,2020-06-01,站点6,H2
20859,2020-06-01,站点6,H3
20860,2020-06-01,站点6,H4
20861,2020-06-01,站点6,H5
20862,2020-06-01,站点6,H6
20863,2020-06-01,站点6,H7
20864,2020-06-01,站点6,H8
20865,2020-06-01,站点6,H9
20866,2020-06-01,站点6,H10
20867,2020-06-01,站点6,H11
20868,2020-06-01,站点6,H12
20869,2020-06-01,站点6,H13
20870,2020-06-01,站点6,H14
20871,2020-06-01,站点6,H15
20872,2020-06-01,站点6,H16
20873,2020-06-01,站点6,H17
20874,2020-06-01,站点6,H18
20875,2020-06-01,站点6,H19
20876,2020-06-01,站点6,H20
20877,2020-06-01,站点6,H21
20878,2020-06-01,站点6,H22
20879,2020-06-01,站点6,H23
20880,2020-06-02,站点4,H0
20881,2020-06-02,站点4,H1
20882,2020-06-02,站点4,H2
20883,2020-06-02,站点4,H3
20884,2020-06-02,站点4,H4
20885,2020-06-02,站点4,H5
20886,2020-06-02,站点4,H6
20887,2020-06-02,站点4,H7
20888,2020-06-02,站点4,H8
20889,2020-06-02,站点4,H9
20890,2020-06-02,站点4,H10
20891,2020-06-02,站点4,H11
20892,2020-06-02,站点4,H12
20893,2020-06-02,站点4,H13
20894,2020-06-02,站点4,H14
20895,2020-06-02,站点4,H15
20896,2020-06-02,站点4,H16
20897,2020-06-02,站点4,H17
20898,2020-06-02,站点4,H18
20899,2020-06-02,站点4,H19
20900,2020-06-02,站点4,H20
20901,2020-06-02,站点4,H21
20902,2020-06-02,站点4,H22
20903,2020-06-02,站点4,H23
20904,2020-06-02,站点7,H0
20905,2020-06-02,站点7,H1
20906,2020-06-02,站点7,H2
20907,2020-06-02,站点7,H3
20908,2020-06-02,站点7,H4
20909,2020-06-02,站点7,H5
20910,2020-06-02,站点7,H6
20911,2020-06-02,站点7,H7
20912,2020-06-02,站点7,H8
20913,2020-06-02,站点7,H9
20914,2020-06-02,站点7,H10
20915,2020-06-02,站点7,H11
20916,2020-06-02,站点7,H12
20917,2020-06-02,站点7,H13
20918,2020-06-02,站点7,H14
20919,2020-06-02,站点7,H15
20920,2020-06-02,站点7,H16
20921,2020-06-02,站点7,H17
20922,2020-06-02,站点7,H18
20923,2020-06-02,站点7,H19
20924,2020-06-02,站点7,H20
20925,2020-06-02,站点7,H21
20926,2020-06-02,站点7,H22
20927,2020-06-02,站点7,H23
20928,2020-06-02,站点22,H0
20929,2020-06-02,站点22,H1
20930,2020-06-02,站点22,H2
20931,2020-06-02,站点22,H3
20932,2020-06-02,站点22,H4
20933,2020-06-02,站点22,H5
20934,2020-06-02,站点22,H6
20935,2020-06-02,站点22,H7
20936,2020-06-02,站点22,H8
20937,2020-06-02,站点22,H9
20938,2020-06-02,站点22,H10
20939,2020-06-02,站点22,H11
20940,2020-06-02,站点22,H12
20941,2020-06-02,站点22,H13
20942,2020-06-02,站点22,H14
20943,2020-06-02,站点22,H15
20944,2020-06-02,站点22,H16
20945,2020-06-02,站点22,H17
20946,2020-06-02,站点22,H18
20947,2020-06-02,站点22,H19
20948,2020-06-02,站点22,H20
20949,2020-06-02,站点22,H21
20950,2020-06-02,站点22,H22
20951,2020-06-02,站点22,H23
20952,2020-06-02,站点21,H0
20953,2020-06-02,站点21,H1
20954,2020-06-02,站点21,H2
20955,2020-06-02,站点21,H3
20956,2020-06-02,站点21,H4
20957,2020-06-02,站点21,H5
20958,2020-06-02,站点21,H6
20959,2020-06-02,站点21,H7
20960,2020-06-02,站点21,H8
20961,2020-06-02,站点21,H9
20962,2020-06-02,站点21,H10
20963,2020-06-02,站点21,H11
20964,2020-06-02,站点21,H12
20965,2020-06-02,站点21,H13
20966,2020-06-02,站点21,H14
20967,2020-06-02,站点21,H15
20968,2020-06-02,站点21,H16
20969,2020-06-02,站点21,H17
20970,2020-06-02,站点21,H18
20971,2020-06-02,站点21,H19
20972,2020-06-02,站点21,H20
20973,2020-06-02,站点21,H21
20974,2020-06-02,站点21,H22
20975,2020-06-02,站点21,H23
20976,2020-06-02,站点20,H0
20977,2020-06-02,站点20,H1
20978,2020-06-02,站点20,H2
20979,2020-06-02,站点20,H3
20980,2020-06-02,站点20,H4
20981,2020-06-02,站点20,H5
20982,2020-06-02,站点20,H6
20983,2020-06-02,站点20,H7
20984,2020-06-02,站点20,H8
20985,2020-06-02,站点20,H9
20986,2020-06-02,站点20,H10
20987,2020-06-02,站点20,H11
20988,2020-06-02,站点20,H12
20989,2020-06-02,站点20,H13
20990,2020-06-02,站点20,H14
20991,2020-06-02,站点20,H15
20992,2020-06-02,站点20,H16
20993,2020-06-02,站点20,H17
20994,2020-06-02,站点20,H18
20995,2020-06-02,站点20,H19
20996,2020-06-02,站点20,H20
20997,2020-06-02,站点20,H21
20998,2020-06-02,站点20,H22
20999,2020-06-02,站点20,H23
21000,2020-06-02,站点24,H0
21001,2020-06-02,站点24,H1
21002,2020-06-02,站点24,H2
21003,2020-06-02,站点24,H3
21004,2020-06-02,站点24,H4
21005,2020-06-02,站点24,H5
21006,2020-06-02,站点24,H6
21007,2020-06-02,站点24,H7
21008,2020-06-02,站点24,H8
21009,2020-06-02,站点24,H9
21010,2020-06-02,站点24,H10
21011,2020-06-02,站点24,H11
21012,2020-06-02,站点24,H12
21013,2020-06-02,站点24,H13
21014,2020-06-02,站点24,H14
21015,2020-06-02,站点24,H15
21016,2020-06-02,站点24,H16
21017,2020-06-02,站点24,H17
21018,2020-06-02,站点24,H18
21019,2020-06-02,站点24,H19
21020,2020-06-02,站点24,H20
21021,2020-06-02,站点24,H21
21022,2020-06-02,站点24,H22
21023,2020-06-02,站点24,H23
21024,2020-06-02,站点27,H0
21025,2020-06-02,站点27,H1
21026,2020-06-02,站点27,H2
21027,2020-06-02,站点27,H3
21028,2020-06-02,站点27,H4
21029,2020-06-02,站点27,H5
21030,2020-06-02,站点27,H6
21031,2020-06-02,站点27,H7
21032,2020-06-02,站点27,H8
21033,2020-06-02,站点27,H9
21034,2020-06-02,站点27,H10
21035,2020-06-02,站点27,H11
21036,2020-06-02,站点27,H12
21037,2020-06-02,站点27,H13
21038,2020-06-02,站点27,H14
21039,2020-06-02,站点27,H15
21040,2020-06-02,站点27,H16
21041,2020-06-02,站点27,H17
21042,2020-06-02,站点27,H18
21043,2020-06-02,站点27,H19
21044,2020-06-02,站点27,H20
21045,2020-06-02,站点27,H21
21046,2020-06-02,站点27,H22
21047,2020-06-02,站点27,H23
21048,2020-06-02,站点5,H0
21049,2020-06-02,站点5,H1
21050,2020-06-02,站点5,H2
21051,2020-06-02,站点5,H3
21052,2020-06-02,站点5,H4
21053,2020-06-02,站点5,H5
21054,2020-06-02,站点5,H6
21055,2020-06-02,站点5,H7
21056,2020-06-02,站点5,H8
21057,2020-06-02,站点5,H9
21058,2020-06-02,站点5,H10
21059,2020-06-02,站点5,H11
21060,2020-06-02,站点5,H12
21061,2020-06-02,站点5,H13
21062,2020-06-02,站点5,H14
21063,2020-06-02,站点5,H15
21064,2020-06-02,站点5,H16
21065,2020-06-02,站点5,H17
21066,2020-06-02,站点5,H18
21067,2020-06-02,站点5,H19
21068,2020-06-02,站点5,H20
21069,2020-06-02,站点5,H21
21070,2020-06-02,站点5,H22
21071,2020-06-02,站点5,H23
21072,2020-06-02,站点26,H0
21073,2020-06-02,站点26,H1
21074,2020-06-02,站点26,H2
21075,2020-06-02,站点26,H3
21076,2020-06-02,站点26,H4
21077,2020-06-02,站点26,H5
21078,2020-06-02,站点26,H6
21079,2020-06-02,站点26,H7
21080,2020-06-02,站点26,H8
21081,2020-06-02,站点26,H9
21082,2020-06-02,站点26,H10
21083,2020-06-02,站点26,H11
21084,2020-06-02,站点26,H12
21085,2020-06-02,站点26,H13
21086,2020-06-02,站点26,H14
21087,2020-06-02,站点26,H15
21088,2020-06-02,站点26,H16
21089,2020-06-02,站点26,H17
21090,2020-06-02,站点26,H18
21091,2020-06-02,站点26,H19
21092,2020-06-02,站点26,H20
21093,2020-06-02,站点26,H21
21094,2020-06-02,站点26,H22
21095,2020-06-02,站点26,H23
21096,2020-06-02,站点1,H0
21097,2020-06-02,站点1,H1
21098,2020-06-02,站点1,H2
21099,2020-06-02,站点1,H3
21100,2020-06-02,站点1,H4
21101,2020-06-02,站点1,H5
21102,2020-06-02,站点1,H6
21103,2020-06-02,站点1,H7
21104,2020-06-02,站点1,H8
21105,2020-06-02,站点1,H9
21106,2020-06-02,站点1,H10
21107,2020-06-02,站点1,H11
21108,2020-06-02,站点1,H12
21109,2020-06-02,站点1,H13
21110,2020-06-02,站点1,H14
21111,2020-06-02,站点1,H15
21112,2020-06-02,站点1,H16
21113,2020-06-02,站点1,H17
21114,2020-06-02,站点1,H18
21115,2020-06-02,站点1,H19
21116,2020-06-02,站点1,H20
21117,2020-06-02,站点1,H21
21118,2020-06-02,站点1,H22
21119,2020-06-02,站点1,H23
21120,2020-06-02,站点3,H0
21121,2020-06-02,站点3,H1
21122,2020-06-02,站点3,H2
21123,2020-06-02,站点3,H3
21124,2020-06-02,站点3,H4
21125,2020-06-02,站点3,H5
21126,2020-06-02,站点3,H6
21127,2020-06-02,站点3,H7
21128,2020-06-02,站点3,H8
21129,2020-06-02,站点3,H9
21130,2020-06-02,站点3,H10
21131,2020-06-02,站点3,H11
21132,2020-06-02,站点3,H12
21133,2020-06-02,站点3,H13
21134,2020-06-02,站点3,H14
21135,2020-06-02,站点3,H15
21136,2020-06-02,站点3,H16
21137,2020-06-02,站点3,H17
21138,2020-06-02,站点3,H18
21139,2020-06-02,站点3,H19
21140,2020-06-02,站点3,H20
21141,2020-06-02,站点3,H21
21142,2020-06-02,站点3,H22
21143,2020-06-02,站点3,H23
21144,2020-06-02,站点29,H0
21145,2020-06-02,站点29,H1
21146,2020-06-02,站点29,H2
21147,2020-06-02,站点29,H3
21148,2020-06-02,站点29,H4
21149,2020-06-02,站点29,H5
21150,2020-06-02,站点29,H6
21151,2020-06-02,站点29,H7
21152,2020-06-02,站点29,H8
21153,2020-06-02,站点29,H9
21154,2020-06-02,站点29,H10
21155,2020-06-02,站点29,H11
21156,2020-06-02,站点29,H12
21157,2020-06-02,站点29,H13
21158,2020-06-02,站点29,H14
21159,2020-06-02,站点29,H15
21160,2020-06-02,站点29,H16
21161,2020-06-02,站点29,H17
21162,2020-06-02,站点29,H18
21163,2020-06-02,站点29,H19
21164,2020-06-02,站点29,H20
21165,2020-06-02,站点29,H21
21166,2020-06-02,站点29,H22
21167,2020-06-02,站点29,H23
21168,2020-06-02,站点11,H0
21169,2020-06-02,站点11,H1
21170,2020-06-02,站点11,H2
21171,2020-06-02,站点11,H3
21172,2020-06-02,站点11,H4
21173,2020-06-02,站点11,H5
21174,2020-06-02,站点11,H6
21175,2020-06-02,站点11,H7
21176,2020-06-02,站点11,H8
21177,2020-06-02,站点11,H9
21178,2020-06-02,站点11,H10
21179,2020-06-02,站点11,H11
21180,2020-06-02,站点11,H12
21181,2020-06-02,站点11,H13
21182,2020-06-02,站点11,H14
21183,2020-06-02,站点11,H15
21184,2020-06-02,站点11,H16
21185,2020-06-02,站点11,H17
21186,2020-06-02,站点11,H18
21187,2020-06-02,站点11,H19
21188,2020-06-02,站点11,H20
21189,2020-06-02,站点11,H21
21190,2020-06-02,站点11,H22
21191,2020-06-02,站点11,H23
21192,2020-06-02,站点30,H0
21193,2020-06-02,站点30,H1
21194,2020-06-02,站点30,H2
21195,2020-06-02,站点30,H3
21196,2020-06-02,站点30,H4
21197,2020-06-02,站点30,H5
21198,2020-06-02,站点30,H6
21199,2020-06-02,站点30,H7
21200,2020-06-02,站点30,H8
21201,2020-06-02,站点30,H9
21202,2020-06-02,站点30,H10
21203,2020-06-02,站点30,H11
21204,2020-06-02,站点30,H12
21205,2020-06-02,站点30,H13
21206,2020-06-02,站点30,H14
21207,2020-06-02,站点30,H15
21208,2020-06-02,站点30,H16
21209,2020-06-02,站点30,H17
21210,2020-06-02,站点30,H18
21211,2020-06-02,站点30,H19
21212,2020-06-02,站点30,H20
21213,2020-06-02,站点30,H21
21214,2020-06-02,站点30,H22
21215,2020-06-02,站点30,H23
21216,2020-06-02,站点28,H0
21217,2020-06-02,站点28,H1
21218,2020-06-02,站点28,H2
21219,2020-06-02,站点28,H3
21220,2020-06-02,站点28,H4
21221,2020-06-02,站点28,H5
21222,2020-06-02,站点28,H6
21223,2020-06-02,站点28,H7
21224,2020-06-02,站点28,H8
21225,2020-06-02,站点28,H9
21226,2020-06-02,站点28,H10
21227,2020-06-02,站点28,H11
21228,2020-06-02,站点28,H12
21229,2020-06-02,站点28,H13
21230,2020-06-02,站点28,H14
21231,2020-06-02,站点28,H15
21232,2020-06-02,站点28,H16
21233,2020-06-02,站点28,H17
21234,2020-06-02,站点28,H18
21235,2020-06-02,站点28,H19
21236,2020-06-02,站点28,H20
21237,2020-06-02,站点28,H21
21238,2020-06-02,站点28,H22
21239,2020-06-02,站点28,H23
21240,2020-06-02,站点10,H0
21241,2020-06-02,站点10,H1
21242,2020-06-02,站点10,H2
21243,2020-06-02,站点10,H3
21244,2020-06-02,站点10,H4
21245,2020-06-02,站点10,H5
21246,2020-06-02,站点10,H6
21247,2020-06-02,站点10,H7
21248,2020-06-02,站点10,H8
21249,2020-06-02,站点10,H9
21250,2020-06-02,站点10,H10
21251,2020-06-02,站点10,H11
21252,2020-06-02,站点10,H12
21253,2020-06-02,站点10,H13
21254,2020-06-02,站点10,H14
21255,2020-06-02,站点10,H15
21256,2020-06-02,站点10,H16
21257,2020-06-02,站点10,H17
21258,2020-06-02,站点10,H18
21259,2020-06-02,站点10,H19
21260,2020-06-02,站点10,H20
21261,2020-06-02,站点10,H21
21262,2020-06-02,站点10,H22
21263,2020-06-02,站点10,H23
21264,2020-06-02,站点25,H0
21265,2020-06-02,站点25,H1
21266,2020-06-02,站点25,H2
21267,2020-06-02,站点25,H3
21268,2020-06-02,站点25,H4
21269,2020-06-02,站点25,H5
21270,2020-06-02,站点25,H6
21271,2020-06-02,站点25,H7
21272,2020-06-02,站点25,H8
21273,2020-06-02,站点25,H9
21274,2020-06-02,站点25,H10
21275,2020-06-02,站点25,H11
21276,2020-06-02,站点25,H12
21277,2020-06-02,站点25,H13
21278,2020-06-02,站点25,H14
21279,2020-06-02,站点25,H15
21280,2020-06-02,站点25,H16
21281,2020-06-02,站点25,H17
21282,2020-06-02,站点25,H18
21283,2020-06-02,站点25,H19
21284,2020-06-02,站点25,H20
21285,2020-06-02,站点25,H21
21286,2020-06-02,站点25,H22
21287,2020-06-02,站点25,H23
21288,2020-06-02,站点8,H0
21289,2020-06-02,站点8,H1
21290,2020-06-02,站点8,H2
21291,2020-06-02,站点8,H3
21292,2020-06-02,站点8,H4
21293,2020-06-02,站点8,H5
21294,2020-06-02,站点8,H6
21295,2020-06-02,站点8,H7
21296,2020-06-02,站点8,H8
21297,2020-06-02,站点8,H9
21298,2020-06-02,站点8,H10
21299,2020-06-02,站点8,H11
21300,2020-06-02,站点8,H12
21301,2020-06-02,站点8,H13
21302,2020-06-02,站点8,H14
21303,2020-06-02,站点8,H15
21304,2020-06-02,站点8,H16
21305,2020-06-02,站点8,H17
21306,2020-06-02,站点8,H18
21307,2020-06-02,站点8,H19
21308,2020-06-02,站点8,H20
21309,2020-06-02,站点8,H21
21310,2020-06-02,站点8,H22
21311,2020-06-02,站点8,H23
21312,2020-06-02,站点18,H0
21313,2020-06-02,站点18,H1
21314,2020-06-02,站点18,H2
21315,2020-06-02,站点18,H3
21316,2020-06-02,站点18,H4
21317,2020-06-02,站点18,H5
21318,2020-06-02,站点18,H6
21319,2020-06-02,站点18,H7
21320,2020-06-02,站点18,H8
21321,2020-06-02,站点18,H9
21322,2020-06-02,站点18,H10
21323,2020-06-02,站点18,H11
21324,2020-06-02,站点18,H12
21325,2020-06-02,站点18,H13
21326,2020-06-02,站点18,H14
21327,2020-06-02,站点18,H15
21328,2020-06-02,站点18,H16
21329,2020-06-02,站点18,H17
21330,2020-06-02,站点18,H18
21331,2020-06-02,站点18,H19
21332,2020-06-02,站点18,H20
21333,2020-06-02,站点18,H21
21334,2020-06-02,站点18,H22
21335,2020-06-02,站点18,H23
21336,2020-06-02,站点13,H0
21337,2020-06-02,站点13,H1
21338,2020-06-02,站点13,H2
21339,2020-06-02,站点13,H3
21340,2020-06-02,站点13,H4
21341,2020-06-02,站点13,H5
21342,2020-06-02,站点13,H6
21343,2020-06-02,站点13,H7
21344,2020-06-02,站点13,H8
21345,2020-06-02,站点13,H9
21346,2020-06-02,站点13,H10
21347,2020-06-02,站点13,H11
21348,2020-06-02,站点13,H12
21349,2020-06-02,站点13,H13
21350,2020-06-02,站点13,H14
21351,2020-06-02,站点13,H15
21352,2020-06-02,站点13,H16
21353,2020-06-02,站点13,H17
21354,2020-06-02,站点13,H18
21355,2020-06-02,站点13,H19
21356,2020-06-02,站点13,H20
21357,2020-06-02,站点13,H21
21358,2020-06-02,站点13,H22
21359,2020-06-02,站点13,H23
21360,2020-06-02,站点16,H0
21361,2020-06-02,站点16,H1
21362,2020-06-02,站点16,H2
21363,2020-06-02,站点16,H3
21364,2020-06-02,站点16,H4
21365,2020-06-02,站点16,H5
21366,2020-06-02,站点16,H6
21367,2020-06-02,站点16,H7
21368,2020-06-02,站点16,H8
21369,2020-06-02,站点16,H9
21370,2020-06-02,站点16,H10
21371,2020-06-02,站点16,H11
21372,2020-06-02,站点16,H12
21373,2020-06-02,站点16,H13
21374,2020-06-02,站点16,H14
21375,2020-06-02,站点16,H15
21376,2020-06-02,站点16,H16
21377,2020-06-02,站点16,H17
21378,2020-06-02,站点16,H18
21379,2020-06-02,站点16,H19
21380,2020-06-02,站点16,H20
21381,2020-06-02,站点16,H21
21382,2020-06-02,站点16,H22
21383,2020-06-02,站点16,H23
21384,2020-06-02,站点23,H0
21385,2020-06-02,站点23,H1
21386,2020-06-02,站点23,H2
21387,2020-06-02,站点23,H3
21388,2020-06-02,站点23,H4
21389,2020-06-02,站点23,H5
21390,2020-06-02,站点23,H6
21391,2020-06-02,站点23,H7
21392,2020-06-02,站点23,H8
21393,2020-06-02,站点23,H9
21394,2020-06-02,站点23,H10
21395,2020-06-02,站点23,H11
21396,2020-06-02,站点23,H12
21397,2020-06-02,站点23,H13
21398,2020-06-02,站点23,H14
21399,2020-06-02,站点23,H15
21400,2020-06-02,站点23,H16
21401,2020-06-02,站点23,H17
21402,2020-06-02,站点23,H18
21403,2020-06-02,站点23,H19
21404,2020-06-02,站点23,H20
21405,2020-06-02,站点23,H21
21406,2020-06-02,站点23,H22
21407,2020-06-02,站点23,H23
21408,2020-06-02,站点14,H0
21409,2020-06-02,站点14,H1
21410,2020-06-02,站点14,H2
21411,2020-06-02,站点14,H3
21412,2020-06-02,站点14,H4
21413,2020-06-02,站点14,H5
21414,2020-06-02,站点14,H6
21415,2020-06-02,站点14,H7
21416,2020-06-02,站点14,H8
21417,2020-06-02,站点14,H9
21418,2020-06-02,站点14,H10
21419,2020-06-02,站点14,H11
21420,2020-06-02,站点14,H12
21421,2020-06-02,站点14,H13
21422,2020-06-02,站点14,H14
21423,2020-06-02,站点14,H15
21424,2020-06-02,站点14,H16
21425,2020-06-02,站点14,H17
21426,2020-06-02,站点14,H18
21427,2020-06-02,站点14,H19
21428,2020-06-02,站点14,H20
21429,2020-06-02,站点14,H21
21430,2020-06-02,站点14,H22
21431,2020-06-02,站点14,H23
21432,2020-06-02,站点15,H0
21433,2020-06-02,站点15,H1
21434,2020-06-02,站点15,H2
21435,2020-06-02,站点15,H3
21436,2020-06-02,站点15,H4
21437,2020-06-02,站点15,H5
21438,2020-06-02,站点15,H6
21439,2020-06-02,站点15,H7
21440,2020-06-02,站点15,H8
21441,2020-06-02,站点15,H9
21442,2020-06-02,站点15,H10
21443,2020-06-02,站点15,H11
21444,2020-06-02,站点15,H12
21445,2020-06-02,站点15,H13
21446,2020-06-02,站点15,H14
21447,2020-06-02,站点15,H15
21448,2020-06-02,站点15,H16
21449,2020-06-02,站点15,H17
21450,2020-06-02,站点15,H18
21451,2020-06-02,站点15,H19
21452,2020-06-02,站点15,H20
21453,2020-06-02,站点15,H21
21454,2020-06-02,站点15,H22
21455,2020-06-02,站点15,H23
21456,2020-06-02,站点19,H0
21457,2020-06-02,站点19,H1
21458,2020-06-02,站点19,H2
21459,2020-06-02,站点19,H3
21460,2020-06-02,站点19,H4
21461,2020-06-02,站点19,H5
21462,2020-06-02,站点19,H6
21463,2020-06-02,站点19,H7
21464,2020-06-02,站点19,H8
21465,2020-06-02,站点19,H9
21466,2020-06-02,站点19,H10
